id,sku,name,description,generatedDescription,brand,price,originalPrice,currency,categoryId,colors,sizes,inStock,imageUrl,images,sourceUrl
"abc-148565","65132888","Wide Suede Corset Waist Belt","IRO — Wide Suede Corset Waist Belt. Available in Squirrel.","true","IRO","304","","USD","women-accessories-belts","Squirrel","1|2|3","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a479309e5fac.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a479309e5fac.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a47930e39dec.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a4793108e0f8.webp","https://shopwithabc.com/lb/en/product/wide-suede-corset-waist-belt"
"abc-147672","65133437","Metal Buckle Suede Leather Belt","Suede leather belt with metal buckle and loops.

Sandro Women's suede belt
Metal buckle
Metal loops
Cowhide leather lining","false","SANDRO","164","","USD","women-accessories-belts","Beige","1|2|3","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426707c4d7c.opt.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426707c4d7c.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a42670d5e6aa.opt.webp","https://shopwithabc.com/lb/en/product/metal-buckle-suede-leather-belt"
"abc-147608","65132533","Suede Buckle-fastening Belt","<p>Suede finish
silver-tone hardware
buckle fastening
adjustable fit
punch-hole detailing
pointed tip</p>","false","IRO","254","","USD","women-accessories-belts","Sand","70|75|80","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3e73313c387.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3e73313c387.webp","https://shopwithabc.com/lb/en/product/suede-buckle-fastening-belt"
"abc-146411","65133434","Croc-Effect Slim Leather Belt","Crocodile-effect embossed leather belt with metal buckle and metal loops.

Sandro Women's crocodile-effect embossed leather belt
Metal buckle
Metal loops
Cowhide lining","false","SANDRO","164","","USD","women-accessories-belts","Black","1|2|3","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3539e872451.opt.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3539e872451.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3539ef1ed68.opt.webp","https://shopwithabc.com/lb/en/product/croc-effect-slim-leather-belt"
"abc-146408","65133356","Smooth Leather Belt with A Metal Buckle","Smooth leather belt with a metal buckle.

Sandro Women's leather belt
Metal buckle
Width: 3 cm","false","SANDRO","179","","USD","women-accessories-belts","Black","1|2|3","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3539b549fb9.opt.webp?id=215473","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3539b549fb9.opt.webp?id=215473|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3539be5ae99.opt.webp?id=215474","https://shopwithabc.com/lb/en/product/smooth-leather-belt-with-a-metal-buckle"
"abc-146400","65133348","Slim Leather Belt with Decorative Metal Buckle","Slim leather belt with decorative metal buckle.

Sandro Women's slim leather belt
Metal buckle
3cm","false","SANDRO","169","","USD","women-accessories-belts","Black|Brown","1|2|3","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a35391d3229d.opt.webp?id=215466","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a35391d3229d.opt.webp?id=215466|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a35392802c04.opt.webp?id=215467|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3539294647a.opt.webp?id=215468","https://shopwithabc.com/lb/en/product/slim-leather-belt-with-decorative-metal-buckle"
"abc-146307","65056827","Square Scarf With Abstract Geometric Grid Pattern","The Calvin Klein turquoise scarf is a lightweight accessory that will enhance any outfit and add a touch of freshness and ease. Made from a fabric with a high modal content, it is thin and pleasant to the touch, ensuring comfort when worn. Its large size allows for various ways of tying, making it a versatile wardrobe item, ideal for urban and casual combinations.","false","Calvin Klein","54.5","109","USD","women-accessories-gloves-and-scarves","U3l Whispering Blue","OS","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a350f272adec.webp?id=215347","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a350f272adec.webp?id=215347|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a350f2b1a84f.webp?id=215348|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a350f2bbdfc7.webp?id=215349","https://shopwithabc.com/lb/en/product/square-scarf-with-abstract-geometric-grid-pattern"
"abc-146306","65056767","Lightweight Monogram Square Scarf","Calvin Klein — Lightweight Monogram Square Scarf. Available in U3l Whispering Blue.","true","Calvin Klein","49.5","99","USD","women-accessories-gloves-and-scarves","U3l Whispering Blue","OS","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a350efd6702f.opt.webp?id=215345","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a350efd6702f.opt.webp?id=215345|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a350f07b5a1a.opt.webp?id=215346","https://shopwithabc.com/lb/en/product/lightweight-monogram-square-scarf"
"abc-146305","65056802","Allover Emblem Logo Denim Baseball Cap","Structured dimensions and thoughtful details. Versatile accessories for a modern lifestyle.

Highlights

• adjustable back
• curved brim
• topstitching and seaming details
• emblem logo pattern

Composition & Care

100% cotton

country of origin: Cambodia","false","Calvin Klein","39.5","79","USD","women-accessories-hats-and-caps","Ybz Light Wash","OS","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a350edb55178.opt.webp?id=215342","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a350edb55178.opt.webp?id=215342|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a350ee2cb454.opt.webp?id=215343|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a350ee4b7b1f.opt.webp?id=215344","https://shopwithabc.com/lb/en/product/allover-emblem-logo-denim-baseball-cap"
"abc-145985","65105613","Leather Belt with Silver Logo Buckle and Script Detail","KARL LAGERFELD — Leather Belt with Silver Logo Buckle and Script Detail. Available in Blacknickel.","true","KARL LAGERFELD","67.6","169","USD","women-accessories-belts","Blacknickel","65","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a367199503ba.opt.webp?id=215843","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a367199503ba.opt.webp?id=215843","https://shopwithabc.com/lb/en/product/leather-belt-with-silver-logo-buckle-and-script-detail"
"abc-145982","65105610","K/Signature Thin Leather Belt","KARL LAGERFELD — K/Signature Thin Leather Belt. Available in Safari.","true","KARL LAGERFELD","55.6","139","USD","women-accessories-belts","Safari","75","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3671536c91c.webp?id=215840","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3671536c91c.webp?id=215840|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a36715b09b84.webp?id=215841|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a36715bc7581.webp?id=215842","https://shopwithabc.com/lb/en/product/ksignature-thin-leather-belt"
"abc-145973","65105605","Minimalist Smooth Leather Belt with Oval Pin-Buckle","KARL LAGERFELD — Minimalist Smooth Leather Belt with Oval Pin-Buckle. Available in Black, Caramel.","true","KARL LAGERFELD","49.6","124","USD","women-accessories-belts","Black|Caramel","65|75|85","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3670bb4f90e.opt.webp?id=215836","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3670bb4f90e.opt.webp?id=215836|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3670c0ad134.opt.webp?id=215837","https://shopwithabc.com/lb/en/product/minimalist-smooth-leather-belt-with-oval-pin-buckle"
"abc-145537","65132412","Twisted Gold Chain Belt","maje — Twisted Gold Chain Belt. Available in Gold.","true","maje","159","","USD","women-accessories-belts","Gold","2","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3135b114a02.opt.webp?id=214803","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3135b114a02.opt.webp?id=214803|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3135b781546.opt.webp?id=214804|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3135b937a6e.opt.webp?id=214805|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3135ba6e2a9.opt.webp?id=214806|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3135bb876cc.opt.webp?id=214807","https://shopwithabc.com/lb/en/product/twisted-gold-chain-belt"
"abc-145535","65132415","Square Silk Bandana with White Polka Dots","maje — Square Silk Bandana with White Polka Dots. Available in Navy Dot.","true","maje","134","","USD","women-accessories-gloves-and-scarves","Navy Dot","OS","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3137bd73123.opt.webp?id=214847","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a3137bd73123.opt.webp?id=214847|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3137c289b12.opt.webp?id=214848|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3137c574b5f.opt.webp?id=214849|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a3137c8a8b53.opt.webp?id=214850","https://shopwithabc.com/lb/en/product/square-silk-bandana-with-white-polka-dots"
"abc-145534","65132414","Square Cotton Bandana with White Polka Dots","maje — Square Cotton Bandana with White Polka Dots. Available in Dots.","true","maje","119","","USD","women-accessories-gloves-and-scarves","Dots","OS","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a50b17b3d3e8.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a50b17b3d3e8.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a50b198d886b.webp","https://shopwithabc.com/lb/en/product/square-cotton-bandana-with-white-polka-dots"
"abc-145533","65132413","Raw Denim Cap with Logo","maje — Raw Denim Cap with Logo. Available in Marine.","true","maje","119","","USD","women-accessories-hats-and-caps","Marine","OS","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a313790f234a.opt.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a313790f234a.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a313798572bf.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a31379ac95ce.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a31379ca4d5e.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a31379e3914a.opt.webp","https://shopwithabc.com/lb/en/product/raw-denim-cap-with-logo"
"abc-145192","65078247","Bucket Hat with Embroidered Logo","106754 A38T","false","PINKO","67.6","169","USD","women-accessories-hats-and-caps","Beigewhite|Beigeblack","TUNIQUE","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2beb6a4c4d2.opt.webp?id=214597","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2beb6a4c4d2.opt.webp?id=214597|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a2beb6f2ca3f.opt.webp?id=214598|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a2beb708b3e7.opt.webp?id=214599","https://shopwithabc.com/lb/en/product/bucket-hat-with-embroidered-logo"
"abc-145191","65097241","Square Scarf with Monogram Bird Pattern and Fringed Edges","106735 A39P","false","PINKO","77","154","USD","women-accessories-gloves-and-scarves","Blackorange","TUNIQUE","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2beb2af39df.webp?id=214595","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2beb2af39df.webp?id=214595|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a2beb313a9ae.webp?id=214596","https://shopwithabc.com/lb/en/product/square-scarf-with-monogram-bird-pattern-and-fringed-edges"
"abc-145188","65097240","Turquoise and Off-White Floral Silk Scarf with Logo Detail","106655 A38I","false","PINKO","77.4","129","USD","women-accessories-gloves-and-scarves","Cream Green","TUNIQUE","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2beaa1a4bf8.webp?id=214588","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2beaa1a4bf8.webp?id=214588|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a2beaab95db9.webp?id=214589","https://shopwithabc.com/lb/en/product/turquoise-and-off-white-floral-silk-scarf-with-logo-detail"
"abc-145182","65083887","Leather Belt with Studded Loops and Gold-Tone Buckle","106426 A2QK","false","PINKO","112","224","USD","women-accessories-belts","Brown|Black Lt Gold","XSMALL|LARGE|MEDIUM","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2be9fdcca40.webp?id=214581","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2be9fdcca40.webp?id=214581|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a2bea02b9aac.webp?id=214582|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a2bea03c36eb.webp?id=214583","https://shopwithabc.com/lb/en/product/leather-belt-with-studded-loops-and-gold-tone-buckle"
"abc-145175","65088035","Wide Leather Belt with Oval Gold-Tone Buckle","106410 A0F1","false","PINKO","97","194","USD","women-accessories-belts","Black Antique Gold","TUNIQUE","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2be9a1c85dd.webp?id=214579","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2be9a1c85dd.webp?id=214579|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a2be9a860c0a.webp?id=214580","https://shopwithabc.com/lb/en/product/wide-leather-belt-with-oval-gold-tone-buckle"
"abc-145145","65083880","Leather Oval Buckle Belt","105478 A2QLSS26","false","PINKO","110.4","184","USD","women-accessories-belts","Black Gold","LARGE","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2be583beae5.webp?id=214522","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a2be583beae5.webp?id=214522|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a2be58aa9262.webp?id=214523","https://shopwithabc.com/lb/en/product/leather-oval-buckle-belt"
"abc-142941","65069237","Botanica Dragon Pondicherry Silk Scarf","-","false","dragon DIFFUSION","62.9","74","USD","women-accessories-gloves-and-scarves","Green","TUNIQUE","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a1e77a32abe9.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a1e77a32abe9.webp","https://shopwithabc.com/lb/en/product/botanica-dragon-pondicherry-silk-scarf"
"abc-142924","65069188","Multicolor Leather Braided Belt","-","false","dragon DIFFUSION","105.4","124","USD","women-accessories-belts","Multicolor","85|90","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a1ea2994a465.webp?id=211874","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a1ea2994a465.webp?id=211874","https://shopwithabc.com/lb/en/product/multicolor-leather-braided-belt"
"abc-142910","65069230","Braided Leather Belt with Statement Buckle","-","false","dragon DIFFUSION","139.4","164","USD","women-accessories-belts","Black|Tan","80|85|90|75","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a1e7a002d7f9.webp?id=211710","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a1e7a002d7f9.webp?id=211710","https://shopwithabc.com/lb/en/product/braided-leather-belt-with-statement-buckle"
"abc-141276","65102101","Textured Leather Belt with Enamel V-Logo","VALENTINO — Textured Leather Belt with Enamel V-Logo. Available in Black Gold.","true","VALENTINO","42","84","USD","women-accessories-belts","Black Gold","LARGE","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a0dad5d575fa.opt.webp?id=210486","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a0dad5d575fa.opt.webp?id=210486|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a0dad63dd310.opt.webp?id=210487|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a0dad653aa00.opt.webp?id=210488","https://shopwithabc.com/lb/en/product/textured-leather-belt-with-enamel-v-logo"
